statenum,casenum,vnumber,pnumber,arrhr,arrmin,arrtime,atmcond,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,hosphr,hospmin,hosptime,fhevent,holiday,heavytruck,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,milepnt,nhs,nothr,notmin,nottime,numfatal,nmforms,vforms,rxing,reljuncinter,relrdwy,schlbus,spejur,trafid1,age,alcres,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,drugres1,drugres2,drugres3,drugtst1,drugtst2,drugtst3,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime
39,778,1,1,23,4,2304,1,1800,49,11122009,12,22,52,11,0,0,0,2252,2009,5,23,17,2317,12,0,0,39.92790556,39,55,4046,3,-83.11706667,83,7,144,5,0,0,23,0,2300,1,0,2,0,4,1,0,0,GEORGESVILLE RD,38,17,10,88888888,88,88,88,88,8888,8888,997,0,0,7,0,0,0,0,9,8,0,0,0,1,1,1,0,1,99999
39,778,2,1,23,4,2304,1,1800,49,11122009,12,22,52,11,0,0,0,2252,2009,5,23,17,2317,12,0,0,39.92790556,39,55,4046,3,-83.11706667,83,7,144,5,0,0,23,0,2300,1,0,2,0,4,1,0,0,GEORGESVILLE RD,29,0,1,11132009,13,1,20,11,120,2009,1,0,0,3,0,0,7,4,9,8,0,0,0,1,9,9,1,1,228
39,778,2,2,23,4,2304,1,1800,49,11122009,12,22,52,11,0,0,0,2252,2009,5,23,17,2317,12,0,0,39.92790556,39,55,4046,3,-83.11706667,83,7,144,5,0,0,23,0,2300,1,0,2,0,4,1,0,0,GEORGESVILLE RD,37,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,783,1,1,88,88,8888,1,1800,49,10302009,30,3,11,10,0,0,0,311,2009,6,88,88,8888,8,0,1,39.95422778,39,57,1522,3,-82.84463889,82,50,4070,0,413,1,88,88,8888,1,1,1,0,15,1,0,0,I-270,36,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,783,0,1,88,88,8888,1,1800,49,10302009,30,3,11,10,0,0,0,311,2009,6,88,88,8888,8,0,1,39.95422778,39,57,1522,3,-82.84463889,82,50,4070,0,413,1,88,88,8888,1,1,1,0,15,1,0,0,I-270,19,24,1,10302009,30,3,18,10,318,2009,1,0,0,1,0,0,7,4,9,8,2,0,0,5,9,9,2,2,7
39,795,1,1,10,35,1035,9,1800,49,11262009,26,10,30,11,0,0,0,1030,2009,5,10,58,1058,43,8,0,39.99819722,39,59,5351,1,-82.93025556,82,55,4892,0,0,0,10,32,1032,1,0,1,0,2,4,0,0,DEMONYE-AVE,48,14,1,11262009,26,11,6,11,1106,2009,407,402,0,1,1,0,7,4,9,8,0,0,0,1,9,9,2,2,36
39,823,1,1,8,42,842,1,2780,49,11232009,23,8,8,11,0,0,0,808,2009,2,8,58,858,43,0,0,40.00281667,40,0,1014,1,-82.84833056,82,50,5399,0,0,0,8,23,823,1,0,1,0,1,4,0,0,TAYLOR-RD,21,0,1,11232009,23,9,19,11,919,2009,1,0,0,1,0,0,7,4,9,8,0,0,0,1,1,1,1,1,111
39,856,1,1,11,23,1123,1,1800,49,12012009,1,11,12,12,0,0,0,1112,2009,3,11,53,1153,24,0,0,39.915875,39,54,5715,1,-82.96789167,82,58,441,0,104,1,11,15,1115,1,0,1,0,1,2,0,0,SR-104,80,0,1,12012009,1,12,3,12,1203,2009,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,51
39,863,1,1,0,56,56,1,1800,49,12122009,12,0,53,12,0,0,0,53,2009,7,1,22,122,12,0,0,40.11772778,40,7,382,2,-83.09097222,83,5,2750,3,0,0,0,53,53,1,0,2,0,2,1,0,0,SAWMILL-RD,26,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,863,2,1,0,56,56,1,1800,49,12122009,12,0,53,12,0,0,0,53,2009,7,1,22,122,12,0,0,40.11772778,40,7,382,2,-83.09097222,83,5,2750,3,0,0,0,53,53,1,0,2,0,2,1,0,0,SAWMILL-RD,33,26,1,12122009,12,1,20,12,120,2009,1,0,0,1,0,0,1,4,9,8,0,0,0,1,0,1,1,1,27
39,871,1,2,22,19,2219,1,1800,49,12022009,2,22,12,12,0,0,0,2212,2009,4,22,38,2238,12,0,0,40.01617778,40,0,5824,3,-82.903775,82,54,1359,2,225,1,22,15,2215,1,0,2,0,13,1,0,0,US-62,30,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,871,1,1,22,19,2219,1,1800,49,12022009,2,22,12,12,0,0,0,2212,2009,4,22,38,2238,12,0,0,40.01617778,40,0,5824,3,-82.903775,82,54,1359,2,225,1,22,15,2215,1,0,2,0,13,1,0,0,US-62,25,13,1,12022009,2,22,43,12,2243,2009,1,0,0,3,0,0,7,4,9,8,0,0,0,1,0,0,1,1,31
39,871,2,1,22,19,2219,1,1800,49,12022009,2,22,12,12,0,0,0,2212,2009,4,22,38,2238,12,0,0,40.01617778,40,0,5824,3,-82.903775,82,54,1359,2,225,1,22,15,2215,1,0,2,0,13,1,0,0,US-62,61,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,873,2,1,5,10,510,1,1800,49,9152009,15,5,0,9,0,0,0,500,2009,3,5,43,543,12,0,0,39.93666667,39,56,1200,3,-83.15777778,83,9,2800,4,0,0,5,5,505,1,0,1,0,1,1,0,0,GALLOWAY RD,53,0,1,9182009,18,17,55,9,1755,2009,348,996,0,1,3,0,7,4,9,8,0,0,0,3,9,9,1,1,8455
39,873,1,1,5,10,510,1,1800,49,9152009,15,5,0,9,0,0,0,500,2009,3,5,43,543,12,0,0,39.93666667,39,56,1200,3,-83.15777778,83,9,2800,4,0,0,5,5,505,1,0,1,0,1,1,0,0,GALLOWAY RD,26,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,9,9,0,1,99999
39,902,1,1,14,14,1414,1,1800,49,10122009,12,14,8,10,0,0,0,1408,2009,2,14,37,1437,30,7,0,39.92916667,39,55,4500,1,-83.0675,83,4,300,0,0,0,14,9,1409,1,0,1,0,1,4,0,0,BRIGGS RD,78,0,5,10222009,22,18,40,10,1840,2009,996,0,0,3,0,0,7,4,9,8,0,0,0,1,0,0,1,1,24432
39,934,1,1,13,52,1352,1,0,49,9232009,23,13,48,9,0,0,0,1348,2009,4,88,88,8888,1,0,0,39.86944444,39,52,1000,1,-82.83527778,82,50,700,0,0,0,13,48,1348,1,0,1,0,1,5,0,0,WINCHESTER PIKE,72,0,1,9232009,23,13,48,9,1348,2009,1,0,0,3,0,0,7,4,9,8,0,0,0,1,0,0,1,1,0
39,936,1,1,2,37,237,2,1800,49,10282009,28,2,19,10,0,0,0,219,2009,4,2,52,252,12,0,0,39.93194444,39,55,5500,3,-82.92277778,82,55,2200,7,190,1,2,32,232,1,0,2,0,1,1,0,0,I-70,36,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,8,8,0,1,99999
39,936,1,3,2,37,237,2,1800,49,10282009,28,2,19,10,0,0,0,219,2009,4,2,52,252,12,0,0,39.93194444,39,55,5500,3,-82.92277778,82,55,2200,7,190,1,2,32,232,1,0,2,0,1,1,0,0,I-70,34,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,936,2,2,2,37,237,2,1800,49,10282009,28,2,19,10,0,0,0,219,2009,4,2,52,252,12,0,0,39.93194444,39,55,5500,3,-82.92277778,82,55,2200,7,190,1,2,32,232,1,0,2,0,1,1,0,0,I-70,30,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,936,1,2,2,37,237,2,1800,49,10282009,28,2,19,10,0,0,0,219,2009,4,2,52,252,12,0,0,39.93194444,39,55,5500,3,-82.92277778,82,55,2200,7,190,1,2,32,232,1,0,2,0,1,1,0,0,I-70,36,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,936,2,1,2,37,237,2,1800,49,10282009,28,2,19,10,0,0,0,219,2009,4,2,52,252,12,0,0,39.93194444,39,55,5500,3,-82.92277778,82,55,2200,7,190,1,2,32,232,1,0,2,0,1,1,0,0,I-70,30,21,98,10282009,28,8,13,10,813,2009,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,2,2,554
39,977,1,1,88,88,8888,1,1800,49,12172009,17,7,57,12,0,0,0,757,2009,5,88,88,8888,3,0,0,40.09472222,40,5,4100,3,-82.82277778,82,49,2200,0,0,0,88,88,8888,1,0,1,0,1,5,0,0,NEW ALBANY RD,39,17,1,12172009,17,10,20,12,1020,2009,1,0,0,3,0,0,7,4,9,8,0,0,0,1,8,8,1,2,223
39,979,1,1,88,88,8888,1,1300,49,11272009,27,2,30,11,0,0,0,230,2009,6,88,88,8888,42,8,0,39.84232778,39,50,3238,3,-82.80877222,82,48,3158,0,0,0,88,88,8888,1,0,1,0,1,4,0,0,WASHINGTON-ST,17,96,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,5,8,0,0,0,1,0,1,0,1,99999
39,979,1,2,88,88,8888,1,1300,49,11272009,27,2,30,11,0,0,0,230,2009,6,88,88,8888,42,8,0,39.84232778,39,50,3238,3,-82.80877222,82,48,3158,0,0,0,88,88,8888,1,0,1,0,1,4,0,0,WASHINGTON-ST,20,9,8,11272009,27,7,51,11,751,2009,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,521
39,3,1,1,22,6,2206,1,1800,49,1032008,3,22,0,1,0,0,0,2200,2008,5,22,29,2229,25,0,0,39.97662778,39,58,3586,3,-83.11922222,83,7,920,0,72,1,22,2,2202,1,0,1,0,13,2,0,0,I-70,44,17,1,1032008,3,22,56,1,2256,2008,304,0,0,2,0,0,7,4,9,8,0,0,0,1,0,1,1,2,56
39,10,1,1,22,10,2210,1,2270,49,1122008,12,21,51,1,0,0,0,2151,2008,7,22,28,2228,42,0,0,40.10604722,40,6,2177,3,-83.09863056,83,5,5507,0,0,0,22,1,2201,1,0,1,0,1,4,0,0,VILLAGE-PKY,54,11,1,1122008,12,21,59,1,2159,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,8
39,10,1,2,22,10,2210,1,2270,49,1122008,12,21,51,1,0,0,0,2151,2008,7,22,28,2228,42,0,0,40.10604722,40,6,2177,3,-83.09863056,83,5,5507,0,0,0,22,1,2201,1,0,1,0,1,4,0,0,VILLAGE-PKY,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,18,0,1,18,99,1899,1,1800,49,1162008,16,18,14,1,0,0,0,1814,2008,4,0,0,0,8,0,0,39.92256667,39,55,2124,3,-83.1186,83,7,696,0,51,1,18,99,1899,1,1,3,0,1,1,0,0,I-270,45,30,1,1162008,16,18,23,1,1823,2008,1,0,0,1,0,0,7,4,9,8,4,0,0,5,9,9,1,1,9
39,18,1,1,18,99,1899,1,1800,49,1162008,16,18,14,1,0,0,0,1814,2008,4,0,0,0,8,0,0,39.92256667,39,55,2124,3,-83.1186,83,7,696,0,51,1,18,99,1899,1,1,3,0,1,1,0,0,I-270,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,18,2,1,18,99,1899,1,1800,49,1162008,16,18,14,1,0,0,0,1814,2008,4,0,0,0,8,0,0,39.92256667,39,55,2124,3,-83.1186,83,7,696,0,51,1,18,99,1899,1,1,3,0,1,1,0,0,I-270,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,18,3,1,18,99,1899,1,1800,49,1162008,16,18,14,1,0,0,0,1814,2008,4,0,0,0,8,0,0,39.92256667,39,55,2124,3,-83.1186,83,7,696,0,51,1,18,99,1899,1,1,3,0,1,1,0,0,I-270,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,20,1,1,1,34,134,1,1800,49,1262008,26,1,26,1,0,0,0,126,2008,7,2,15,215,12,0,0,39.97675,39,58,3630,2,-83.13441389,83,8,389,4,57,1,1,29,129,1,0,2,0,1,1,0,0,I-70,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,20,2,1,1,34,134,1,1800,49,1262008,26,1,26,1,0,0,0,126,2008,7,2,15,215,12,0,0,39.97675,39,58,3630,2,-83.13441389,83,8,389,4,57,1,1,29,129,1,0,2,0,1,1,0,0,I-70,30,8,1,1272008,27,1,37,1,137,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,1,1,1,2411
39,22,1,1,6,38,638,4,0,49,1142008,14,6,20,1,0,0,0,620,2008,2,99,99,9999,12,0,0,39.97894722,39,58,4421,2,-83.18421111,83,11,316,2,34,1,6,23,623,1,0,2,0,15,1,0,0,I-70,55,0,1,1142008,14,6,30,1,630,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,2,10
39,22,2,1,6,38,638,4,0,49,1142008,14,6,20,1,0,0,0,620,2008,2,99,99,9999,12,0,0,39.97894722,39,58,4421,2,-83.18421111,83,11,316,2,34,1,6,23,623,1,0,2,0,15,1,0,0,I-70,41,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,33,1,1,0,0,0,2,1800,49,2052008,5,10,11,2,0,0,0,1011,2008,3,0,0,0,34,0,0,40.08751111,40,5,1504,1,-82.98717778,82,59,1384,0,265,1,0,0,0,1,0,1,0,15,5,0,0,I-71,39,0,1,2052008,5,10,28,2,1028,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,17
39,39,1,1,9,1,901,1,2270,49,2042008,4,8,57,2,0,0,0,857,2008,2,10,50,1050,37,0,0,40.09910833,40,5,5679,1,-83.15881111,83,9,3172,0,13,1,8,57,857,1,0,1,0,1,5,0,0,US-33,69,0,1,2042008,4,11,59,2,1159,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,302
39,49,0,1,19,39,1939,1,1800,49,2062008,6,19,36,2,0,0,0,1936,2008,4,19,49,1949,8,0,0,39.98490278,39,59,565,3,-83.03971389,83,2,2297,0,0,0,19,37,1937,1,1,1,0,2,1,0,0,NORTHWEST-BLVD,48,21,1,2062008,6,21,40,2,2140,2008,1,0,0,1,0,0,7,4,9,8,3,0,0,5,0,0,1,1,204
39,49,1,1,19,39,1939,1,1800,49,2062008,6,19,36,2,0,0,0,1936,2008,4,19,49,1949,8,0,0,39.98490278,39,59,565,3,-83.03971389,83,2,2297,0,0,0,19,37,1937,1,1,1,0,2,1,0,0,NORTHWEST-BLVD,55,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,1,0,1,99999
39,58,1,1,0,40,40,1,1800,49,2092008,9,0,15,2,0,0,0,15,2008,7,0,48,48,12,0,0,39.98527222,39,59,698,3,-82.960325,82,57,3717,2,0,0,0,23,23,1,0,2,0,2,1,0,0,E 5TH AVE,39,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,58,1,2,0,40,40,1,1800,49,2092008,9,0,15,2,0,0,0,15,2008,7,0,48,48,12,0,0,39.98527222,39,59,698,3,-82.960325,82,57,3717,2,0,0,0,23,23,1,0,2,0,2,1,0,0,E 5TH AVE,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,58,2,1,0,40,40,1,1800,49,2092008,9,0,15,2,0,0,0,15,2008,7,0,48,48,12,0,0,39.98527222,39,59,698,3,-82.960325,82,57,3717,2,0,0,0,23,23,1,0,2,0,2,1,0,0,E 5TH AVE,38,12,1,2092008,9,0,53,2,53,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,2,1,38
39,85,1,1,16,4,1604,1,1800,49,2292008,29,15,55,2,0,0,0,1555,2008,6,16,25,1625,12,0,0,39.95295556,39,57,1064,1,-82.94365556,82,56,3716,8,0,0,15,57,1557,1,0,3,0,2,1,0,0,ALUM CREEK DR,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,85,1,2,16,4,1604,1,1800,49,2292008,29,15,55,2,0,0,0,1555,2008,6,16,25,1625,12,0,0,39.95295556,39,57,1064,1,-82.94365556,82,56,3716,8,0,0,15,57,1557,1,0,3,0,2,1,0,0,ALUM CREEK DR,57,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,85,2,1,16,4,1604,1,1800,49,2292008,29,15,55,2,0,0,0,1555,2008,6,16,25,1625,12,0,0,39.95295556,39,57,1064,1,-82.94365556,82,56,3716,8,0,0,15,57,1557,1,0,3,0,2,1,0,0,ALUM CREEK DR,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,85,3,1,16,4,1604,1,1800,49,2292008,29,15,55,2,0,0,0,1555,2008,6,16,25,1625,12,0,0,39.95295556,39,57,1064,1,-82.94365556,82,56,3716,8,0,0,15,57,1557,1,0,3,0,2,1,0,0,ALUM CREEK DR,27,0,1,0,0,0,0,0,0,0,603,0,0,1,0,0,0,3,9,8,0,0,0,1,1,1,0,1,99999
39,85,3,2,16,4,1604,1,1800,49,2292008,29,15,55,2,0,0,0,1555,2008,6,16,25,1625,12,0,0,39.95295556,39,57,1064,1,-82.94365556,82,56,3716,8,0,0,15,57,1557,1,0,3,0,2,1,0,0,ALUM CREEK DR,25,0,1,2292008,29,16,58,2,1658,2008,402,407,600,1,3,1,7,4,9,8,0,0,0,2,8,8,2,1,103
39,117,1,1,0,5,5,1,1800,49,3062008,6,23,50,3,0,0,0,2350,2008,5,0,0,0,12,0,0,39.94995,39,56,5982,2,-83.03956111,83,2,2242,7,119,1,23,55,2355,1,0,2,0,10,1,0,0,I-70,42,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,117,1,2,0,5,5,1,1800,49,3062008,6,23,50,3,0,0,0,2350,2008,5,0,0,0,12,0,0,39.94995,39,56,5982,2,-83.03956111,83,2,2242,7,119,1,23,55,2355,1,0,2,0,10,1,0,0,I-70,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,117,2,1,0,5,5,1,1800,49,3062008,6,23,50,3,0,0,0,2350,2008,5,0,0,0,12,0,0,39.94995,39,56,5982,2,-83.03956111,83,2,2242,7,119,1,23,55,2355,1,0,2,0,10,1,0,0,I-70,22,7,1,3072008,7,0,6,3,6,2008,996,0,0,2,0,0,7,4,9,8,0,0,0,1,9,9,1,1,16
39,119,0,1,23,31,2331,1,1800,49,3092008,9,23,25,3,0,0,0,2325,2008,1,23,42,2342,8,0,0,40.01729444,40,1,226,3,-83.002225,83,0,801,0,155,0,23,27,2327,1,1,1,0,2,1,0,0,US-23,44,34,1,3092008,9,23,52,3,2352,2008,1,0,0,3,0,0,7,4,9,8,99,99,99,5,8,8,1,1,27
39,119,1,1,23,31,2331,1,1800,49,3092008,9,23,25,3,0,0,0,2325,2008,1,23,42,2342,8,0,0,40.01729444,40,1,226,3,-83.002225,83,0,801,0,155,0,23,27,2327,1,1,1,0,2,1,0,0,US-23,99,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,8,8,0,9,99999
39,146,1,1,6,16,616,1,1800,49,3162008,16,6,6,3,0,0,0,606,2008,1,0,0,0,12,0,1,39.93638889,39,56,1100,2,-82.86722222,82,52,200,1,218,1,6,11,611,1,0,2,0,1,1,0,0,I-70,49,0,8,3162008,16,6,19,3,619,2008,1,0,0,8,0,0,7,4,9,8,0,0,0,1,9,9,2,1,13
39,146,2,1,6,16,616,1,1800,49,3162008,16,6,6,3,0,0,0,606,2008,1,0,0,0,12,0,1,39.93638889,39,56,1100,2,-82.86722222,82,52,200,1,218,1,6,11,611,1,0,2,0,1,1,0,0,I-70,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,153,1,1,21,5,2105,1,8940,49,3172008,17,20,52,3,0,0,0,2052,2008,2,21,40,2140,33,0,0,39.97413611,39,58,2689,3,-82.89327222,82,53,3578,0,59,0,20,58,2058,1,0,1,0,1,5,0,0,SR-16,47,17,1,3182008,18,23,5,3,2305,2008,1,0,0,1,0,0,7,4,5,8,0,0,0,1,0,1,2,1,2613
39,153,1,2,21,5,2105,1,8940,49,3172008,17,20,52,3,0,0,0,2052,2008,2,21,40,2140,33,0,0,39.97413611,39,58,2689,3,-82.89327222,82,53,3578,0,59,0,20,58,2058,1,0,1,0,1,5,0,0,SR-16,49,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,156,1,1,4,51,451,1,1800,49,3242008,24,4,23,3,0,0,0,423,2008,2,5,19,519,12,0,0,39.91361944,39,54,4903,2,-82.88549444,82,53,778,2,469,1,4,27,427,1,0,2,0,15,1,0,0,I-270,21,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,156,2,1,4,51,451,1,1800,49,3242008,24,4,23,3,0,0,0,423,2008,2,5,19,519,12,0,0,39.91361944,39,54,4903,2,-82.88549444,82,53,778,2,469,1,4,27,427,1,0,2,0,15,1,0,0,I-270,35,0,1,3242008,24,4,36,3,436,2008,1,0,0,1,0,0,7,4,9,8,0,0,0,1,8,8,1,1,13
39,158,0,1,0,33,33,1,1800,49,3132008,13,0,20,3,0,0,0,20,2008,5,0,52,52,18,0,1,40.11221389,40,6,4397,3,-83.04385278,83,2,3787,0,224,1,0,30,30,1,2,1,0,15,1,0,0,I-270,44,0,1,3132008,13,0,35,3,35,2008,1,0,0,1,0,0,7,4,9,8,1,4,0,5,9,9,1,2,15
39,158,0,2,0,33,33,1,1800,49,3132008,13,0,20,3,0,0,0,20,2008,5,0,52,52,18,0,1,40.11221389,40,6,4397,3,-83.04385278,83,2,3787,0,224,1,0,30,30,1,2,1,0,15,1,0,0,I-270,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,1,4,0,5,9,9,0,2,99999
39,158,1,1,0,33,33,1,1800,49,3132008,13,0,20,3,0,0,0,20,2008,5,0,52,52,18,0,1,40.11221389,40,6,4397,3,-83.04385278,83,2,3787,0,224,1,0,30,30,1,2,1,0,15,1,0,0,I-270,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,3,8,8,0,2,99999
39,158,2,1,0,33,33,1,1800,49,3132008,13,0,20,3,0,0,0,20,2008,5,0,52,52,18,0,1,40.11221389,40,6,4397,3,-83.04385278,83,2,3787,0,224,1,0,30,30,1,2,1,0,15,1,0,0,I-270,55,0,3,0,0,0,0,0,0,0,605,0,0,2,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,159,1,1,10,28,1028,1,2270,49,1172008,17,10,22,1,0,0,0,1022,2008,5,11,6,1106,12,0,0,40.10290833,40,6,1047,1,-83.14888611,83,8,5599,2,0,0,10,23,1023,1,0,2,0,1,1,0,0,PERIMETR DR,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,159,1,2,10,28,1028,1,2270,49,1172008,17,10,22,1,0,0,0,1022,2008,5,11,6,1106,12,0,0,40.10290833,40,6,1047,1,-83.14888611,83,8,5599,2,0,0,10,23,1023,1,0,2,0,1,1,0,0,PERIMETR DR,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,159,1,3,10,28,1028,1,2270,49,1172008,17,10,22,1,0,0,0,1022,2008,5,11,6,1106,12,0,0,40.10290833,40,6,1047,1,-83.14888611,83,8,5599,2,0,0,10,23,1023,1,0,2,0,1,1,0,0,PERIMETR DR,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,159,2,1,10,28,1028,1,2270,49,1172008,17,10,22,1,0,0,0,1022,2008,5,11,6,1106,12,0,0,40.10290833,40,6,1047,1,-83.14888611,83,8,5599,2,0,0,10,23,1023,1,0,2,0,1,1,0,0,PERIMETR DR,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,159,2,2,10,28,1028,1,2270,49,1172008,17,10,22,1,0,0,0,1022,2008,5,11,6,1106,12,0,0,40.10290833,40,6,1047,1,-83.14888611,83,8,5599,2,0,0,10,23,1023,1,0,2,0,1,1,0,0,PERIMETR DR,83,96,0,1202008,20,21,30,1,2130,2008,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,2,8308
39,171,1,1,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,171,2,1,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,29,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,1,8,1,0,1,99999
39,171,2,2,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,29,0,1,1012008,1,7,50,1,750,2008,1,0,0,1,0,0,6,4,9,8,18,0,0,2,8,8,1,2,150
39,171,2,3,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,171,2,4,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,171,2,5,6,8,608,4,0,49,1012008,1,6,0,1,0,0,0,600,2008,3,6,55,655,12,1,1,40.06888889,40,4,800,2,-83.10555556,83,6,2000,5,61,1,6,2,602,1,0,2,0,2,1,0,0,US-33,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
