statenum,casenum,vnumber,pnumber,arrhr,arrmin,arrtime,atmcond,atmcond2,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,driverdrowsy,hosphr,hospmin,hosptime,fhevent,funcsystem,holiday,landuse,heavytruck,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,milepnt,nhs,nothr,notmin,nottime,numfatal,nmforms,pforms,vforms,ownership,rxing,reljunc,reljuncinter,relrdwy,rtesign,schlbus,spejur,speeding,trafid1,trafid2,intersectiontype,conszone,age,alcres,alcsts,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,diedscene,drugres1,drugres2,drugres3,drugsts,drugtst1,drugtst2,drugtst3,injurwrk,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime,takehosp
39,2,1,1,88,88,8888,1,0,1800,49,1032016,3,2,35,1,0,0,0,235,2016,1,0,88,88,8888,43,1,1,2,0,39.97709722,39,58,37.55,3,-83.14895556,83,8,56.24,0,52,1,88,88,8888,1,0,1,1,1,0,1,0,4,1,0,0,0,I-70,.,1,0,38,230,2,1,1032016,3,2,55,1,255,2016,7,1,0,0,2,1,0,0,0,7,4,9,8,0,0,0,1,0,0,2,1,20,0
39,20,1,1,14,13,1413,1,0,1800,49,1012016,1,14,0,1,0,0,0,1400,2016,6,0,88,88,8888,30,5,1,2,0,39.90298889,39,54,10.76,1,-83.18291111,83,10,58.48,0,0,0,14,6,1406,1,0,1,1,2,0,1,0,4,4,0,0,0,CR-11 ALKIRE RD,.,1,0,55,130,2,1,1012016,1,14,18,1,1418,2016,7,600,996,0,2,1,3,0,0,7,4,1,1,0,0,0,1,0,1,1,1,18,0
39,24,1,1,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,51,270,2,1,1032016,3,18,2,1,1802,2016,0,402,996,0,2,1,3,0,0,7,4,9,8,0,0,0,1,1,1,2,1,42,5
39,24,2,1,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,20,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,0,0,1,99999,0
39,24,2,2,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,17,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,24,2,3,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,2,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,24,3,1,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,19,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,1,0,0,0,2,99999,5
39,24,3,2,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,18,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,2,0,0,0,1,99999,5
39,24,3,3,17,35,1735,1,0,1800,49,1032016,3,17,20,1,0,0,0,1720,2016,1,0,17,51,1751,12,5,1,2,0,39.99486111,39,59,41.5,5,-82.9497,82,56,58.92,7,0,0,17,22,1722,1,0,7,3,2,0,1,0,1,4,0,0,1,CR-175 BRENTNELL AVE,.,1,0,16,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,2,8,8,0,2,99999,5
39,33,1,1,19,28,1928,1,0,1800,49,1202016,20,19,2,1,0,0,0,1902,2016,4,0,19,30,1930,12,4,0,2,0,40.03744722,40,2,14.81,2,-83.03245556,83,1,56.84,6,0,0,19,14,1914,1,0,3,2,2,0,2,0,1,4,0,0,0,CR-9 OLENTANGY RIVER RD,MCCONNELL DR,2,0,46,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,0,0,1,99999,5
39,33,1,2,19,28,1928,1,0,1800,49,1202016,20,19,2,1,0,0,0,1902,2016,4,0,19,30,1930,12,4,0,2,0,40.03744722,40,2,14.81,2,-83.03245556,83,1,56.84,6,0,0,19,14,1914,1,0,3,2,2,0,2,0,1,4,0,0,0,CR-9 OLENTANGY RIVER RD,MCCONNELL DR,2,0,50,0,2,1,1202016,20,19,30,1,1930,2016,0,407,402,996,2,3,3,3,0,7,4,9,8,0,0,0,2,8,8,1,2,28,5
39,33,2,1,19,28,1928,1,0,1800,49,1202016,20,19,2,1,0,0,0,1902,2016,4,0,19,30,1930,12,4,0,2,0,40.03744722,40,2,14.81,2,-83.03245556,83,1,56.84,6,0,0,19,14,1914,1,0,3,2,2,0,2,0,1,4,0,0,0,CR-9 OLENTANGY RIVER RD,MCCONNELL DR,2,0,51,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,2,99999,0
39,49,0,1,18,20,1820,10,0,1800,49,1312016,31,18,17,1,0,0,0,1817,2016,1,0,19,56,1956,8,3,0,2,0,39.94478056,39,56,41.21,3,-82.87783056,82,52,40.19,0,0,0,18,19,1819,1,1,2,1,1,0,3,0,1,6,0,0,0,S HAMILTON RD,E LIVINGSTON AVE,2,0,40,250,2,1,2052016,5,12,28,2,1228,2016,0,348,177,0,2,1,1,0,0,7,4,9,8,0,0,0,5,0,0,1,1,11411,5
39,49,1,1,18,20,1820,10,0,1800,49,1312016,31,18,17,1,0,0,0,1817,2016,1,0,19,56,1956,8,3,0,2,0,39.94478056,39,56,41.21,3,-82.87783056,82,52,40.19,0,0,0,18,19,1819,1,1,2,1,1,0,3,0,1,6,0,0,0,S HAMILTON RD,E LIVINGSTON AVE,2,0,43,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,49,1,2,18,20,1820,10,0,1800,49,1312016,31,18,17,1,0,0,0,1817,2016,1,0,19,56,1956,8,3,0,2,0,39.94478056,39,56,41.21,3,-82.87783056,82,52,40.19,0,0,0,18,19,1819,1,1,2,1,1,0,3,0,1,6,0,0,0,S HAMILTON RD,E LIVINGSTON AVE,2,0,43,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,53,1,1,22,11,2211,2,0,0,49,2022016,2,22,7,2,0,0,0,2207,2016,3,0,22,41,2241,12,3,0,2,0,39.83046944,39,49,49.69,2,-83.05271944,83,3,9.79,6,107,0,22,5,2205,1,0,2,2,1,0,1,0,1,3,0,0,0,SR-665,.,1,0,22,0,2,1,2022016,2,22,57,2,2257,2016,0,1,0,0,2,1,0,0,0,6,4,1,8,0,0,0,1,0,0,98,2,50,5
39,53,2,1,22,11,2211,2,0,0,49,2022016,2,22,7,2,0,0,0,2207,2016,3,0,22,41,2241,12,3,0,2,0,39.83046944,39,49,49.69,2,-83.05271944,83,3,9.79,6,107,0,22,5,2205,1,0,2,2,1,0,1,0,1,3,0,0,0,SR-665,.,1,0,35,0,2,1,88888888,88,88,88,88,8888,8888,0,1,0,0,2,1,0,0,8,0,1,1,8,0,0,0,1,0,0,0,1,99999,5
39,63,0,1,6,29,629,1,0,1800,49,2202016,20,6,19,2,0,0,0,619,2016,7,0,88,88,8888,8,7,0,2,0,40.01226111,40,0,44.14,3,-83.14034444,83,8,25.24,0,0,0,6,19,619,1,1,1,1,4,0,1,0,1,6,0,0,0,WALCUTT RD,.,1,0,21,230,2,1,2202016,20,6,32,2,632,2016,7,605,996,0,2,1,3,0,0,7,4,9,8,0,0,0,5,0,0,1,1,13,0
39,63,1,1,6,29,629,1,0,1800,49,2202016,20,6,19,2,0,0,0,619,2016,7,0,88,88,8888,8,7,0,2,0,40.01226111,40,0,44.14,3,-83.14034444,83,8,25.24,0,0,0,6,19,619,1,1,1,1,4,0,1,0,1,6,0,0,0,WALCUTT RD,.,1,0,51,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,69,1,1,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,19,0,2,1,1302016,30,19,58,1,1958,2016,7,600,996,0,2,1,3,0,0,7,4,9,8,0,0,0,1,0,0,2,1,15,0
39,69,1,2,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,17,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,2,8,8,0,1,99999,5
39,69,1,3,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,17,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,1,99999,5
39,69,1,4,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,16,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,2,8,8,0,1,99999,5
39,69,2,1,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,26,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,69,2,2,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,25,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,2,99999,5
39,69,2,3,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,0,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,2,99999,5
39,69,2,4,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,1,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,1,99999,5
39,69,3,1,20,2,2002,1,0,1800,49,1302016,30,19,43,1,0,0,0,1943,2016,7,0,20,20,2020,12,4,0,2,0,39.95034722,39,57,1.25,3,-82.91538056,82,54,55.37,2,0,0,19,50,1950,1,0,9,3,2,0,1,0,1,4,0,0,0,CR-177 JAMES RD,.,1,0,18,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,76,1,1,18,51,1851,10,0,8730,49,2192016,19,18,39,2,0,0,0,1839,2016,6,0,19,50,1950,33,4,0,2,0,40.09853889,40,5,54.74,3,-82.88915556,82,53,20.96,0,0,0,18,41,1841,1,0,1,1,4,0,1,0,4,6,0,0,0,SUNBURY RD,.,1,0,59,0,2,1,2192016,19,19,29,2,1929,2016,0,605,0,0,2,1,0,0,0,7,4,9,8,0,0,0,1,8,8,1,1,50,5
39,79,1,1,11,18,1118,10,0,1800,49,3022016,2,11,13,3,0,0,0,1113,2016,4,0,12,26,1226,20,1,0,2,1,39.97685,39,58,36.66,1,-83.119225,83,7,9.21,0,87,1,11,14,1114,1,0,2,2,1,0,1,0,4,1,0,0,0,I-270,.,1,4,37,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,79,2,1,11,18,1118,10,0,1800,49,3022016,2,11,13,3,0,0,0,1113,2016,4,0,12,26,1226,20,1,0,2,1,39.97685,39,58,36.66,1,-83.119225,83,7,9.21,0,87,1,11,14,1114,1,0,2,2,1,0,1,0,4,1,0,0,0,I-270,.,1,4,34,0,2,1,3032016,3,13,2,3,1302,2016,0,996,996,0,2,3,3,0,0,7,4,9,8,0,0,0,1,0,0,1,2,2549,5
39,89,1,1,11,29,1129,10,0,0,49,2162016,16,11,20,2,0,0,0,1120,2016,3,0,12,16,1216,1,5,0,1,0,39.9044,39,54,15.84,1,-83.20984444,83,12,35.44,0,0,0,11,23,1123,1,0,3,1,2,0,1,0,4,4,0,0,1,CR-140,.,1,0,16,0,2,1,88888888,88,88,88,88,8888,8888,0,1,0,0,2,1,0,0,8,0,2,9,8,0,0,0,1,0,0,0,1,99999,5
39,89,1,2,11,29,1129,10,0,0,49,2162016,16,11,20,2,0,0,0,1120,2016,3,0,12,16,1216,1,5,0,1,0,39.9044,39,54,15.84,1,-83.20984444,83,12,35.44,0,0,0,11,23,1123,1,0,3,1,2,0,1,0,4,4,0,0,1,CR-140,.,1,0,14,0,2,1,2162016,16,11,40,2,1140,2016,7,1,0,0,2,2,0,0,0,7,4,9,8,0,0,0,2,8,8,2,1,20,0
39,89,1,3,11,29,1129,10,0,0,49,2162016,16,11,20,2,0,0,0,1120,2016,3,0,12,16,1216,1,5,0,1,0,39.9044,39,54,15.84,1,-83.20984444,83,12,35.44,0,0,0,11,23,1123,1,0,3,1,2,0,1,0,4,4,0,0,1,CR-140,.,1,0,13,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,2,9,8,0,0,0,2,8,8,0,1,99999,5
39,109,1,1,22,40,2240,1,0,2270,49,2052016,5,22,34,2,0,0,0,2234,2016,6,0,88,88,8888,43,3,0,2,0,40.07770278,40,4,39.73,2,-83.15783056,83,9,28.19,0,0,0,22,35,2235,1,0,1,1,4,0,1,0,4,6,0,0,0,AVERY RD,.,1,0,36,0,2,1,2182016,18,14,28,2,1428,2016,0,1,0,0,2,3,0,0,0,7,4,9,8,0,0,0,1,0,1,2,1,30354,6
39,112,1,1,9,32,932,10,0,1800,49,3112016,11,9,27,3,0,0,0,927,2016,6,0,10,11,1011,12,1,0,2,1,39.95184722,39,57,6.65,1,-83.01231389,83,0,44.33,7,132,1,9,31,931,1,0,3,3,1,0,1,0,1,1,0,0,0,I-70,.,1,0,48,0,2,1,3112016,11,12,48,3,1248,2016,0,1,0,0,2,1,0,0,0,7,4,9,8,0,0,0,1,0,0,1,1,321,5
39,112,2,1,9,32,932,10,0,1800,49,3112016,11,9,27,3,0,0,0,927,2016,6,0,10,11,1011,12,1,0,2,1,39.95184722,39,57,6.65,1,-83.01231389,83,0,44.33,7,132,1,9,31,931,1,0,3,3,1,0,1,0,1,1,0,0,0,I-70,.,1,0,22,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,2,99999,0
39,112,3,1,9,32,932,10,0,1800,49,3112016,11,9,27,3,0,0,0,927,2016,6,0,10,11,1011,12,1,0,2,1,39.95184722,39,57,6.65,1,-83.01231389,83,0,44.33,7,132,1,9,31,931,1,0,3,3,1,0,1,0,1,1,0,0,0,I-70,.,1,0,57,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,118,0,1,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,15,0,2,1,3122016,12,23,47,3,2347,2016,7,996,0,0,2,3,0,0,0,7,4,8,7,82,0,0,6,0,0,1,1,6,0
39,118,1,1,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,18,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,8,8,0,1,99999,0
39,118,1,2,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,18,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,118,1,3,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,16,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,118,1,4,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,17,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,118,1,5,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,16,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,2,99999,0
39,118,1,6,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,999,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,2,8,8,0,1,99999,0
39,118,2,1,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,19,0,2,1,88888888,88,88,88,88,8888,8888,0,1,0,0,2,1,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,118,3,1,23,50,2350,10,0,0,49,3122016,12,23,41,3,0,0,0,2341,2016,7,0,88,88,8888,9,3,0,2,0,39.93760278,39,56,15.37,2,-83.04203889,83,2,31.34,0,111,1,23,42,2342,1,1,8,3,1,0,1,0,1,2,0,0,0,US-62,TR-1139 RANSBURG AVE,1,0,33,0,2,1,88888888,88,88,88,88,8888,8888,0,1,0,0,2,1,0,0,8,0,0,9,8,0,0,0,1,0,0,0,2,99999,0
39,121,1,1,4,57,457,1,0,0,49,3072016,7,2,30,3,0,0,0,230,2016,2,0,88,88,8888,30,4,0,2,0,39.88888889,39,53,20,2,-82.91688611,82,55,0.79,0,0,0,4,52,452,1,0,1,1,2,0,1,0,4,6,0,0,0,WILLIAMS RD,.,1,0,22,150,2,1,3072016,7,5,3,3,503,2016,7,605,0,0,2,1,0,0,0,7,4,1,8,0,0,0,1,0,0,1,1,233,0
39,124,1,1,6,51,651,10,0,0,49,3162016,16,6,40,3,0,0,0,640,2016,4,0,7,13,713,12,3,0,2,0,40.08143889,40,4,53.18,4,-82.91844167,82,55,6.39,6,151,1,6,44,644,1,0,3,3,1,0,7,0,1,3,0,0,0,SR-161,.,1,0,67,0,2,1,3162016,16,6,55,3,655,2016,7,996,0,0,2,3,0,0,0,7,4,9,8,0,0,0,1,0,0,1,1,15,0
39,124,2,1,6,51,651,10,0,0,49,3162016,16,6,40,3,0,0,0,640,2016,4,0,7,13,713,12,3,0,2,0,40.08143889,40,4,53.18,4,-82.91844167,82,55,6.39,6,151,1,6,44,644,1,0,3,3,1,0,7,0,1,3,0,0,0,SR-161,.,1,0,43,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,3,9,8,0,0,0,1,0,0,0,1,99999,5
39,124,3,1,6,51,651,10,0,0,49,3162016,16,6,40,3,0,0,0,640,2016,4,0,7,13,713,12,3,0,2,0,40.08143889,40,4,53.18,4,-82.91844167,82,55,6.39,6,151,1,6,44,644,1,0,3,3,1,0,7,0,1,3,0,0,0,SR-161,.,1,0,46,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,132,0,1,19,5,1905,1,0,1800,49,3182016,18,18,59,3,15,0,0,1859,2016,6,0,19,18,1918,12,5,0,2,0,39.9458,39,56,44.88,1,-83.0613,83,3,40.68,1,0,0,19,0,1900,1,1,3,2,4,0,1,0,1,6,0,0,0,SULLIVANT AVE,.,1,0,15,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,5,0,0,0,2,99999,0
39,132,1,1,19,5,1905,1,0,1800,49,3182016,18,18,59,3,15,0,0,1859,2016,6,0,19,18,1918,12,5,0,2,0,39.9458,39,56,44.88,1,-83.0613,83,3,40.68,1,0,0,19,0,1900,1,1,3,2,4,0,1,0,1,6,0,0,0,SULLIVANT AVE,.,1,0,42,0,2,1,3182016,18,20,51,3,2051,2016,0,308,189,300,2,1,1,1,0,7,4,9,8,0,0,0,1,0,0,1,2,152,5
39,132,2,1,19,5,1905,1,0,1800,49,3182016,18,18,59,3,15,0,0,1859,2016,6,0,19,18,1918,12,5,0,2,0,39.9458,39,56,44.88,1,-83.0613,83,3,40.68,1,0,0,19,0,1900,1,1,3,2,4,0,1,0,1,6,0,0,0,SULLIVANT AVE,.,1,0,47,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,1,0,0,0,1,99999,5
39,132,2,2,19,5,1905,1,0,1800,49,3182016,18,18,59,3,15,0,0,1859,2016,6,0,19,18,1918,12,5,0,2,0,39.9458,39,56,44.88,1,-83.0613,83,3,40.68,1,0,0,19,0,1900,1,1,3,2,4,0,1,0,1,6,0,0,0,SULLIVANT AVE,.,1,0,39,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,1,9,8,0,0,0,2,8,8,0,1,99999,5
39,139,0,1,19,21,1921,2,0,1800,49,3102016,10,19,15,3,0,0,0,1915,2016,5,0,19,46,1946,8,4,0,2,0,39.946175,39,56,46.23,3,-82.90215833,82,54,7.77,0,0,0,19,18,1918,1,1,1,1,2,0,1,0,1,4,0,0,0,CR-15 LIVINGSTON AVE,CUNARD RD,1,0,65,996,0,0,3232016,23,19,0,3,1900,2016,0,0,0,0,0,0,0,0,0,7,4,9,8,0,0,0,5,0,0,1,1,31145,5
39,139,1,1,19,21,1921,2,0,1800,49,3102016,10,19,15,3,0,0,0,1915,2016,5,0,19,46,1946,8,4,0,2,0,39.946175,39,56,46.23,3,-82.90215833,82,54,7.77,0,0,0,19,18,1918,1,1,1,1,2,0,1,0,1,4,0,0,0,CR-15 LIVINGSTON AVE,CUNARD RD,1,0,26,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
39,146,0,1,0,53,53,1,0,1800,49,2202016,20,0,42,2,0,0,0,42,2016,7,0,1,10,110,8,3,0,2,0,39.93146111,39,55,53.26,3,-82.99586111,82,59,45.1,0,0,0,0,48,48,1,1,1,1,1,0,1,0,1,6,0,0,0,S HIGH ST,.,1,0,59,250,2,1,2202016,20,1,19,2,119,2016,0,605,0,0,2,1,0,0,0,7,4,9,8,0,0,0,5,0,1,1,1,37,5
39,146,1,1,0,53,53,1,0,1800,49,2202016,20,0,42,2,0,0,0,42,2016,7,0,1,10,110,8,3,0,2,0,39.93146111,39,55,53.26,3,-82.99586111,82,59,45.1,0,0,0,0,48,48,1,1,1,1,1,0,1,0,1,6,0,0,0,S HIGH ST,.,1,0,68,996,0,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,1,99999,0
