statenum,casenum,vnumber,pnumber,atmcond,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,fhevent,holiday,heavytruck,latitude,latmin,latsec,lightcond,longitude,lonmin,lonsec,manncol,numfatal,nmforms,vforms,rxing,reljuncinter,relrdwy,schlbus,trafid1,age,alcres,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,drugres1,drugres2,drugres3,drugtst1,drugtst2,drugtst3,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime
39,847,1,2,1,1800,49,8062004,6,22,1,8,0,0,0,2201,2004,6,12,0,0,39.94720556,56,4994,3,-82.970325,58,1317,4,1,0,2,0,2,1,0,CHAMPION-AVE,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,2,99999
39,847,1,3,1,1800,49,8062004,6,22,1,8,0,0,0,2201,2004,6,12,0,0,39.94720556,56,4994,3,-82.970325,58,1317,4,1,0,2,0,2,1,0,CHAMPION-AVE,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,847,2,1,1,1800,49,8062004,6,22,1,8,0,0,0,2201,2004,6,12,0,0,39.94720556,56,4994,3,-82.970325,58,1317,4,1,0,2,0,2,1,0,CHAMPION-AVE,28,11,1,0,0,0,0,0,0,0,603,0,0,1,0,0,0,1,9,8,0,0,0,1,0,1,0,1,99999
39,862,1,1,1,1800,49,10042004,4,13,29,10,0,0,0,1329,2004,2,12,0,1,39.89433056,53,3959,1,-83.02696389,1,3707,5,1,0,2,0,4,1,0,SR-104,50,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,862,2,1,1,1800,49,10042004,4,13,29,10,0,0,0,1329,2004,2,12,0,1,39.89433056,53,3959,1,-83.02696389,1,3707,5,1,0,2,0,4,1,0,SR-104,75,0,99,10042004,4,13,38,10,1338,2004,0,0,0,0,0,0,7,4,9,8,0,0,0,1,8,8,1,1,9
39,869,1,1,1,1800,49,10092004,9,0,33,10,0,0,0,33,2004,7,30,0,0,40.02633889,1,3482,3,-83.11332222,6,4796,0,1,0,1,0,1,4,0,FISHINGER BLVD,46,9,1,10092004,9,12,31,10,1231,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,9,1,1,1158
39,872,0,1,1,1800,49,10122004,12,3,30,10,0,0,0,330,2004,3,9,0,0,40.06239444,3,4462,2,-83.06659167,3,5973,0,1,1,1,0,1,1,0,REED RD,44,96,0,10122004,12,4,15,10,415,2004,0,0,0,0,0,0,7,4,9,8,99,99,99,6,8,8,68,1,45
39,872,1,1,1,1800,49,10122004,12,3,30,10,0,0,0,330,2004,3,9,0,0,40.06239444,3,4462,2,-83.06659167,3,5973,0,1,1,1,0,1,1,0,REED RD,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,8,8,0,1,99999
39,874,1,1,1,2270,49,10092004,9,4,0,10,0,0,0,400,2004,7,27,0,0,40.1074,6,2664,3,-83.12164722,7,1793,0,1,0,1,0,1,2,0,I-270,28,0,1,10092004,9,4,27,10,427,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,27
39,934,1,2,1,1800,49,10312004,31,22,21,10,0,0,0,2221,2004,1,25,0,0,39.96480278,57,5329,3,-82.98331944,58,5995,0,1,0,1,0,1,3,0,I-71,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,934,1,1,1,1800,49,10312004,31,22,21,10,0,0,0,2221,2004,1,25,0,0,39.96480278,57,5329,3,-82.98331944,58,5995,0,1,0,1,0,1,3,0,I-71,21,27,1,10312004,31,22,44,10,2244,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,2,1,23
39,969,1,1,1,0,49,11062004,6,4,0,11,20,0,0,400,2004,7,42,0,0,40.02859444,1,4294,2,-82.81478333,48,5322,0,1,0,1,0,1,4,0,REYNOLDSBURG NEW ALB,32,23,1,11062004,6,4,13,11,413,2004,1,0,0,2,0,0,7,4,9,8,0,0,0,1,9,9,98,1,13
39,1007,1,1,1,3200,49,7152004,15,16,30,7,0,0,0,1630,2004,5,12,0,0,39.89434722,53,3965,1,-83.11958611,7,1051,5,1,0,2,0,1,1,0,HOLT-RD,32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,1007,2,1,1,3200,49,7152004,15,16,30,7,0,0,0,1630,2004,5,12,0,0,39.89434722,53,3965,1,-83.11958611,7,1051,5,1,0,2,0,1,1,0,HOLT-RD,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,1007,2,2,1,3200,49,7152004,15,16,30,7,0,0,0,1630,2004,5,12,0,0,39.89434722,53,3965,1,-83.11958611,7,1051,5,1,0,2,0,1,1,0,HOLT-RD,7,96,0,7192004,19,1,5,7,105,2004,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,1,8035
39,1011,1,2,1,1800,49,11102004,10,5,17,11,0,0,0,517,2004,4,12,0,0,39.97494167,58,2979,3,-83.11925556,7,932,4,1,0,2,0,14,1,0,I-270,19,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,1011,1,1,1,1800,49,11102004,10,5,17,11,0,0,0,517,2004,4,12,0,0,39.97494167,58,2979,3,-83.11925556,7,932,4,1,0,2,0,14,1,0,I-270,50,0,99,11102004,10,6,13,11,613,2004,0,0,0,0,0,0,7,4,9,8,0,0,0,1,0,0,1,1,56
39,1011,2,2,1,1800,49,11102004,10,5,17,11,0,0,0,517,2004,4,12,0,0,39.97494167,58,2979,3,-83.11925556,7,932,4,1,0,2,0,14,1,0,I-270,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,1011,2,1,1,1800,49,11102004,10,5,17,11,0,0,0,517,2004,4,12,0,0,39.97494167,58,2979,3,-83.11925556,7,932,4,1,0,2,0,14,1,0,I-270,25,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,1036,0,1,1,1800,49,11182004,18,19,29,11,0,0,0,1929,2004,5,8,0,0,39.94200278,56,3121,2,-83.13321111,7,5956,0,1,1,1,0,1,1,0,SULLIVANT-AVE,9,96,0,11182004,18,19,47,11,1947,2004,0,0,0,0,0,0,99,4,9,8,2,0,0,5,0,0,99,1,18
39,1036,1,1,1,1800,49,11182004,18,19,29,11,0,0,0,1929,2004,5,8,0,0,39.94200278,56,3121,2,-83.13321111,7,5956,0,1,1,1,0,1,1,0,SULLIVANT-AVE,38,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,1036,1,2,1,1800,49,11182004,18,19,29,11,0,0,0,1929,2004,5,8,0,0,39.94200278,56,3121,2,-83.13321111,7,5956,0,1,1,1,0,1,1,0,SULLIVANT-AVE,14,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,1059,1,1,1,1800,49,12032004,3,22,20,12,0,0,0,2220,2004,6,38,0,0,39.97520556,58,3074,2,-83.06765833,4,357,0,1,0,1,0,2,4,0,MCKINLEY-AVE,33,25,1,12042004,4,1,50,12,150,2004,348,0,0,1,0,0,7,4,5,8,0,0,0,1,1,1,1,1,330
39,1067,1,1,2,1800,49,11242004,24,9,0,11,0,0,0,900,2004,4,12,0,0,39.97284722,58,2225,1,-83.16585,9,5706,5,1,0,2,0,2,1,0,FEDER,55,0,1,11242004,24,9,43,11,943,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,68,2,43
39,1067,2,1,2,1800,49,11242004,24,9,0,11,0,0,0,900,2004,4,12,0,0,39.97284722,58,2225,1,-83.16585,9,5706,5,1,0,2,0,2,1,0,FEDER,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,1074,0,1,2,1800,49,12072004,7,7,9,12,0,0,0,709,2004,3,8,0,1,39.97301111,58,2284,2,-83.0973,5,5028,0,1,1,1,0,1,1,0,EL PASO DR,27,0,1,12072004,7,7,45,12,745,2004,407,996,0,1,1,0,7,4,9,8,0,0,0,5,9,9,1,1,36
39,1074,1,1,2,1800,49,12072004,7,7,9,12,0,0,0,709,2004,3,8,0,1,39.97301111,58,2284,2,-83.0973,5,5028,0,1,1,1,0,1,1,0,EL PASO DR,99,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,9,9,0,9,99999
39,1078,1,1,2,1800,49,12092004,9,19,53,12,0,0,0,1953,2004,5,7,0,0,40.05734167,3,2643,3,-82.90368333,54,1326,0,1,0,1,0,11,5,0,I-270,49,0,99,12092004,9,21,46,12,2146,2004,999,999,999,9,9,9,7,4,9,8,0,0,0,1,9,9,1,1,153
39,1105,1,1,1,1800,49,11122004,12,7,40,11,0,0,0,740,2004,6,12,0,0,40.05529722,3,1907,1,-82.86369444,51,4930,4,1,0,3,0,2,1,0,MORSE-RD,32,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,1105,2,1,1,1800,49,11122004,12,7,40,11,0,0,0,740,2004,6,12,0,0,40.05529722,3,1907,1,-82.86369444,51,4930,4,1,0,3,0,2,1,0,MORSE-RD,47,0,99,11132004,13,15,17,11,1517,2004,0,0,0,0,0,0,7,4,9,8,0,0,0,1,0,0,1,2,3137
39,1105,3,1,1,1800,49,11122004,12,7,40,11,0,0,0,740,2004,6,12,0,0,40.05529722,3,1907,1,-82.86369444,51,4930,4,1,0,3,0,2,1,0,MORSE-RD,16,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,1141,1,1,1,1800,49,12042004,4,1,4,12,0,0,0,104,2004,7,12,0,0,39.88453611,53,433,2,-82.82557222,49,3206,2,1,0,2,0,1,1,0,GENDER RD,35,0,1,12042004,4,1,55,12,155,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,51
39,1141,2,1,1,1800,49,12042004,4,1,4,12,0,0,0,104,2004,7,12,0,0,39.88453611,53,433,2,-82.82557222,49,3206,2,1,0,2,0,1,1,0,GENDER RD,32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,0,0,1,8,8,0,1,99999
39,1149,1,1,1,1800,49,12172004,17,21,43,12,0,0,0,2143,2004,6,12,0,0,40.00700556,0,2522,3,-82.91373333,54,4944,2,3,0,3,0,1,1,0,I-670,28,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,1149,2,1,1,1800,49,12172004,17,21,43,12,0,0,0,2143,2004,6,12,0,0,40.00700556,0,2522,3,-82.91373333,54,4944,2,3,0,3,0,1,1,0,I-670,19,0,1,12172004,17,21,53,12,2153,2004,997,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,2,10
39,1149,2,2,1,1800,49,12172004,17,21,43,12,0,0,0,2143,2004,6,12,0,0,40.00700556,0,2522,3,-82.91373333,54,4944,2,3,0,3,0,1,1,0,I-670,99,96,0,12172004,17,21,53,12,2153,2004,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,1,10
39,1149,3,1,1,1800,49,12172004,17,21,43,12,0,0,0,2143,2004,6,12,0,0,40.00700556,0,2522,3,-82.91373333,54,4944,2,3,0,3,0,1,1,0,I-670,99,30,1,12172004,17,21,53,12,2153,2004,997,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,10
39,1163,1,1,1,1800,49,12242004,24,12,20,12,0,0,0,1220,2004,6,12,0,0,39.9631,57,4716,1,-82.84283056,50,3419,1,1,0,2,0,1,1,0,I-270,38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,1163,2,1,1,1800,49,12242004,24,12,20,12,0,0,0,1220,2004,6,12,0,0,39.9631,57,4716,1,-82.84283056,50,3419,1,1,0,2,0,1,1,0,I-270,28,0,1,12242004,24,13,18,12,1318,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,2,2,58
39,1164,1,2,1,1800,49,12252004,25,3,8,12,0,0,0,308,2004,7,12,0,0,40.002875,0,1035,3,-82.98463889,59,470,8,3,0,2,0,1,1,0,I-71,19,17,1,12252004,25,3,20,12,320,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,12
39,1164,1,1,1,1800,49,12252004,25,3,8,12,0,0,0,308,2004,7,12,0,0,40.002875,0,1035,3,-82.98463889,59,470,8,3,0,2,0,1,1,0,I-71,21,21,1,12252004,25,3,20,12,320,2004,1,0,0,2,0,0,7,4,9,8,0,0,0,1,9,9,1,1,12
39,1164,1,3,1,1800,49,12252004,25,3,8,12,0,0,0,308,2004,7,12,0,0,40.002875,0,1035,3,-82.98463889,59,470,8,3,0,2,0,1,1,0,I-71,19,14,1,12252004,25,3,20,12,320,2004,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,12
39,1164,2,1,1,1800,49,12252004,25,3,8,12,0,0,0,308,2004,7,12,0,0,40.002875,0,1035,3,-82.98463889,59,470,8,3,0,2,0,1,1,0,I-71,28,23,1,0,0,0,0,0,0,0,603,0,0,1,0,0,0,3,9,8,0,0,0,1,8,1,0,1,99999
39,4,1,2,1,0,49,1022003,2,9,40,1,0,0,0,940,2003,5,12,0,0,39.81655,48,5958,1,-82.83845556,50,1844,5,2,0,2,0,1,1,0,222,11,96,0,1022003,2,9,51,1,951,2003,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,1,11
39,4,2,2,1,0,49,1022003,2,9,40,1,0,0,0,940,2003,5,12,0,0,39.81655,48,5958,1,-82.83845556,50,1844,5,2,0,2,0,1,1,0,222,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,4,1,1,1,0,49,1022003,2,9,40,1,0,0,0,940,2003,5,12,0,0,39.81655,48,5958,1,-82.83845556,50,1844,5,2,0,2,0,1,1,0,222,27,0,1,1022003,2,12,9,1,1209,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,2,229
39,4,2,1,1,0,49,1022003,2,9,40,1,0,0,0,940,2003,5,12,0,0,39.81655,48,5958,1,-82.83845556,50,1844,5,2,0,2,0,1,1,0,222,61,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,16,1,2,1,0,49,1112003,11,10,50,1,0,0,0,1050,2003,7,24,0,0,39.88338333,53,18,1,-83.15646667,9,2328,0,1,0,2,0,1,2,0,3,21,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,16,1,1,1,0,49,1112003,11,10,50,1,0,0,0,1050,2003,7,24,0,0,39.88338333,53,18,1,-83.15646667,9,2328,0,1,0,2,0,1,2,0,3,20,0,1,1112003,11,13,52,1,1352,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,302
39,16,2,1,1,0,49,1112003,11,10,50,1,0,0,0,1050,2003,7,24,0,0,39.88338333,53,18,1,-83.15646667,9,2328,0,1,0,2,0,1,2,0,3,57,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,31,1,1,1,1800,49,1252003,25,12,42,1,0,0,0,1242,2003,7,12,0,0,39.90867778,54,3124,1,-83.07182222,4,1856,5,1,0,2,0,2,1,0,US-62,77,0,1,1252003,25,12,50,1,1250,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,8
39,31,2,2,1,1800,49,1252003,25,12,42,1,0,0,0,1242,2003,7,12,0,0,39.90867778,54,3124,1,-83.07182222,4,1856,5,1,0,2,0,2,1,0,US-62,19,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,31,2,1,1,1800,49,1252003,25,12,42,1,0,0,0,1242,2003,7,12,0,0,39.90867778,54,3124,1,-83.07182222,4,1856,5,1,0,2,0,2,1,0,US-62,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,32,1,1,4,1800,49,1262003,26,16,5,1,0,0,0,1605,2003,1,12,0,0,40.05478056,3,1721,1,-82.95338889,57,1220,5,3,0,2,0,1,1,0,CLEVELAND-AVE,62,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,32,2,2,4,1800,49,1262003,26,16,5,1,0,0,0,1605,2003,1,12,0,0,40.05478056,3,1721,1,-82.95338889,57,1220,5,3,0,2,0,1,1,0,CLEVELAND-AVE,35,0,1,1262003,26,16,24,1,1624,2003,605,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,2,1,19
39,32,2,4,4,1800,49,1262003,26,16,5,1,0,0,0,1605,2003,1,12,0,0,40.05478056,3,1721,1,-82.95338889,57,1220,5,3,0,2,0,1,1,0,CLEVELAND-AVE,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,32,2,1,4,1800,49,1262003,26,16,5,1,0,0,0,1605,2003,1,12,0,0,40.05478056,3,1721,1,-82.95338889,57,1220,5,3,0,2,0,1,1,0,CLEVELAND-AVE,33,14,1,1262003,26,16,24,1,1624,2003,605,695,0,1,2,0,7,4,9,8,0,0,0,1,9,9,2,1,19
39,32,2,3,4,1800,49,1262003,26,16,5,1,0,0,0,1605,2003,1,12,0,0,40.05478056,3,1721,1,-82.95338889,57,1220,5,3,0,2,0,1,1,0,CLEVELAND-AVE,42,2,1,1262003,26,22,17,1,2217,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,2,1,612
39,51,1,1,1,1800,49,2102003,10,19,45,2,0,0,0,1945,2003,2,32,0,0,40.06754167,4,315,2,-83.13318056,7,5945,0,1,0,1,0,1,4,0,I-270,45,0,1,2102003,10,20,2,2,2002,2003,997,0,0,1,0,0,7,4,9,8,0,0,0,1,9,9,1,1,17
39,57,1,2,1,1800,49,2242003,24,12,45,2,0,0,0,1245,2003,2,12,0,0,40.11245556,6,4484,1,-83.03920278,2,2113,3,1,0,2,0,1,1,0,I-270,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,57,2,1,1,1800,49,2242003,24,12,45,2,0,0,0,1245,2003,2,12,0,0,40.11245556,6,4484,1,-83.03920278,2,2113,3,1,0,2,0,1,1,0,I-270,32,0,1,2242003,24,13,5,2,1305,2003,695,0,0,2,0,0,7,4,9,8,0,0,0,1,9,9,2,1,20
39,57,1,1,1,1800,49,2242003,24,12,45,2,0,0,0,1245,2003,2,12,0,0,40.11245556,6,4484,1,-83.03920278,2,2113,3,1,0,2,0,1,1,0,I-270,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,57,1,3,1,1800,49,2242003,24,12,45,2,0,0,0,1245,2003,2,12,0,0,40.11245556,6,4484,1,-83.03920278,2,2113,3,1,0,2,0,1,1,0,I-270,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,71,1,1,4,1800,49,2142003,14,17,20,2,0,0,0,1720,2003,6,1,0,0,39.976325,58,3477,1,-83.11053611,6,3793,0,1,0,2,0,15,1,0,I-70,24,0,1,2142003,14,17,35,2,1735,2003,1,0,0,2,0,0,7,4,9,8,0,0,0,1,0,0,2,1,15
39,71,1,2,4,1800,49,2142003,14,17,20,2,0,0,0,1720,2003,6,1,0,0,39.976325,58,3477,1,-83.11053611,6,3793,0,1,0,2,0,15,1,0,I-70,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,71,1,3,4,1800,49,2142003,14,17,20,2,0,0,0,1720,2003,6,1,0,0,39.976325,58,3477,1,-83.11053611,6,3793,0,1,0,2,0,15,1,0,I-70,19,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,2,8,8,0,1,99999
39,71,2,1,4,1800,49,2142003,14,17,20,2,0,0,0,1720,2003,6,1,0,0,39.976325,58,3477,1,-83.11053611,6,3793,0,1,0,2,0,15,1,0,I-70,15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,71,2,2,4,1800,49,2142003,14,17,20,2,0,0,0,1720,2003,6,1,0,0,39.976325,58,3477,1,-83.11053611,6,3793,0,1,0,2,0,15,1,0,I-70,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,149,2,2,4,1800,49,2222003,22,23,30,2,0,0,0,2330,2003,7,12,0,0,39.98258889,58,5732,2,-83.13443333,8,396,4,1,0,2,0,1,1,0,27,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,149,1,1,4,1800,49,2222003,22,23,30,2,0,0,0,2330,2003,7,12,0,0,39.98258889,58,5732,2,-83.13443333,8,396,4,1,0,2,0,1,1,0,27,54,16,1,2232003,23,24,0,2,2400,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,9,1,2,30
39,149,2,1,4,1800,49,2222003,22,23,30,2,0,0,0,2330,2003,7,12,0,0,39.98258889,58,5732,2,-83.13443333,8,396,4,1,0,2,0,1,1,0,27,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,155,1,1,1,1800,49,3052003,5,19,12,3,0,0,0,1912,2003,4,12,0,1,40.06169167,3,4209,3,-82.99811389,59,5321,5,1,0,2,0,13,1,0,I-71,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,155,1,2,1,1800,49,3052003,5,19,12,3,0,0,0,1912,2003,4,12,0,1,40.06169167,3,4209,3,-82.99811389,59,5321,5,1,0,2,0,13,1,0,I-71,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,155,1,3,1,1800,49,3052003,5,19,12,3,0,0,0,1912,2003,4,12,0,1,40.06169167,3,4209,3,-82.99811389,59,5321,5,1,0,2,0,13,1,0,I-71,19,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,155,2,1,1,1800,49,3052003,5,19,12,3,0,0,0,1912,2003,4,12,0,1,40.06169167,3,4209,3,-82.99811389,59,5321,5,1,0,2,0,13,1,0,I-71,41,30,1,3062003,6,1,30,3,130,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,1,1,1,618
39,155,2,2,1,1800,49,3052003,5,19,12,3,0,0,0,1912,2003,4,12,0,1,40.06169167,3,4209,3,-82.99811389,59,5321,5,1,0,2,0,13,1,0,I-71,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,1,99999
39,198,1,1,1,1800,49,3212003,21,22,28,3,0,0,0,2228,2003,6,12,0,0,39.86241667,51,4470,2,-83.00436389,0,1571,2,1,0,2,0,1,1,0,S HIGH ST,41,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,198,2,1,1,1800,49,3212003,21,22,28,3,0,0,0,2228,2003,6,12,0,0,39.86241667,51,4470,2,-83.00436389,0,1571,2,1,0,2,0,1,1,0,S HIGH ST,32,0,1,0,0,0,0,0,0,0,999,999,999,9,9,9,0,2,9,8,0,0,0,1,1,1,0,1,99999
39,198,1,2,1,1800,49,3212003,21,22,28,3,0,0,0,2228,2003,6,12,0,0,39.86241667,51,4470,2,-83.00436389,0,1571,2,1,0,2,0,1,1,0,S HIGH ST,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,198,2,2,1,1800,49,3212003,21,22,28,3,0,0,0,2228,2003,6,12,0,0,39.86241667,51,4470,2,-83.00436389,0,1571,2,1,0,2,0,1,1,0,S HIGH ST,41,96,0,3222003,22,1,5,3,105,2003,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,1,2,237
39,250,1,1,4,0,49,1212003,21,4,25,1,0,0,0,425,2003,3,43,0,0,39.96437222,57,5174,2,-82.98277222,58,5798,0,1,0,1,0,5,4,0,I-71,21,14,1,1212003,21,5,35,1,535,2003,304,321,351,1,2,2,7,4,9,8,0,0,0,1,9,9,1,1,110
39,289,1,1,1,3500,49,4172003,17,11,13,4,0,0,0,1113,2003,5,1,0,0,40.03735278,2,1447,1,-83.12519722,7,3071,0,1,0,1,0,1,4,0,I-270,74,0,1,4172003,17,11,23,4,1123,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,10
39,304,1,1,1,1800,49,4282003,28,22,21,4,0,0,0,2221,2003,2,8,0,0,39.94703611,56,4933,3,-83.05464444,3,1672,0,1,1,1,0,3,1,0,SULLIVANT-AVE,54,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,304,0,1,1,1800,49,4282003,28,22,21,4,0,0,0,2221,2003,2,8,0,0,39.94703611,56,4933,3,-83.05464444,3,1672,0,1,1,1,0,3,1,0,SULLIVANT-AVE,46,0,1,5062003,6,22,37,5,2237,2003,304,187,0,2,2,0,7,4,9,8,0,0,0,5,0,1,1,1,19216
39,306,1,1,1,1800,49,4262003,26,13,47,4,0,0,0,1347,2003,7,43,0,0,39.94311667,56,3522,1,-82.96376667,57,4956,0,1,0,1,0,1,5,0,LOCKBOURNE-RD,34,1,1,4262003,26,14,17,4,1417,2003,407,0,0,2,0,0,7,4,9,8,0,0,0,1,8,8,2,1,30
39,321,1,1,1,3500,49,5012003,1,10,20,5,0,0,0,1020,2003,5,12,0,0,40.06015,3,3654,1,-83.18235278,10,5647,5,1,0,2,0,2,1,0,COSGRAY RD,28,96,0,0,0,0,0,0,0,0,999,999,999,9,9,9,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,321,2,1,1,3500,49,5012003,1,10,20,5,0,0,0,1020,2003,5,12,0,0,40.06015,3,3654,1,-83.18235278,10,5647,5,1,0,2,0,2,1,0,COSGRAY RD,40,96,0,0,0,0,0,0,0,0,999,999,999,9,9,9,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,321,1,2,1,3500,49,5012003,1,10,20,5,0,0,0,1020,2003,5,12,0,0,40.06015,3,3654,1,-83.18235278,10,5647,5,1,0,2,0,2,1,0,COSGRAY RD,40,96,0,5042003,4,11,15,5,1115,2003,0,0,0,0,0,0,7,4,9,8,0,0,0,2,8,8,2,1,7255
39,335,1,1,1,1800,49,2262003,26,2,35,2,0,0,0,235,2003,4,24,0,0,40.01114444,0,4012,3,-82.99048611,59,2575,0,1,0,1,0,1,2,0,I-71,27,28,1,2262003,26,2,42,2,242,2003,1,0,0,1,0,0,7,4,9,8,0,0,0,1,1,1,1,2,7
